Kingdom	Phylum	Class	Order	Family	Genus	Species
asv6430	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
asv6431	Bacteria	Patescibacteria	Berkelbacteria	NA	NA	NA	NA
asv6432	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halioglobus	NA
asv6433	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Kangiellaceae	Aliikangiella	NA
asv6434	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA	NA
asv6435	Bacteria	TX1A-33	NA	NA	NA	NA	NA
asv6436	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	NA
asv6437	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	NA
asv6438	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	NA
asv6439	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA	NA
asv6440	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lentibacter	NA
asv6441	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA
asv6442	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
asv6443	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	NA
asv6444	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	NA
asv6445	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
asv6446	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Dasania	NA
asv6447	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv6448	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv6449	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA	NA
asv6450	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Limibacillus	NA
asv6451	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	SG8-4	NA	NA
asv6452	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	NA	NA
asv6453	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
asv6454	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	NA
asv6455	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
asv6456	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	NA
asv6457	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
asv6458	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
asv6459	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv6460	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Bauldia	NA
asv6461	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
asv6462	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade II	NA	NA
asv6463	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	NA	NA
asv6464	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
asv6465	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	NA
asv6466	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	NA	NA
asv6467	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv6468	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
asv6469	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
asv6470	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
asv6471	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
asv6472	Bacteria	Desulfobacterota	NA	NA	NA	NA	NA
asv6473	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA
asv6474	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Kangiellaceae	Aliikangiella	NA
asv6475	Bacteria	Acidobacteriota	Subgroup 26	NA	NA	NA	NA
asv6476	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10	NA
asv6477	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
asv6478	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes VC2.1 Bac22	NA	NA	NA
asv6479	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	NA
asv6480	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	NA
asv6481	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA	NA
asv6482	Bacteria	Proteobacteria	Gammaproteobacteria	EC3	NA	NA	NA
asv6483	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv6484	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv6485	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv6486	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	NA
asv6487	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ib	NA
asv6488	Bacteria	Firmicutes	Clostridia	Thermincolales	Thermincolaceae	Thermincola	NA
asv6489	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oleispira	NA
asv6490	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
asv6491	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oleispira	antarctica
asv6492	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
asv6493	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Anaerobacterium	NA
asv6494	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	timonensis
asv6495	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA	NA
asv6496	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA
asv6497	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011_GWC1_47_15	NA	NA
asv6498	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA
asv6499	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
asv6500	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv6501	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
asv6502	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Lysinimonas	NA
asv6503	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA	NA
asv6504	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
asv6505	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	NA	NA
asv6506	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
asv6507	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	NA
asv6508	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
asv6509	Bacteria	Verrucomicrobiota	Verrucomicrobiae	S-BQ2-57 soil group	NA	NA	NA
asv6510	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA	NA
asv6511	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	NA
asv6512	Bacteria	Elusimicrobiota	Lineage IIb	NA	NA	NA	NA
asv6513	Bacteria	Patescibacteria	NA	NA	NA	NA	NA
asv6514	Bacteria	Patescibacteria	Microgenomatia	Candidatus Amesbacteria	NA	NA	NA
asv6515	Bacteria	Verrucomicrobiota	Verrucomicrobiae	S-BQ2-57 soil group	NA	NA	NA
asv6516	Bacteria	Bdellovibrionota	Oligoflexia	053A03-B-DI-P58	NA	NA	NA
asv6517	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	NA
asv6518	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	NA
asv6519	Bacteria	Patescibacteria	Microgenomatia	Candidatus Daviesbacteria	NA	NA	NA
asv6520	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	OM182 clade	NA	NA
asv6521	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	NA
asv6522	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arcticiflavibacter	NA
asv6523	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Kangiellaceae	Aliikangiella	NA
asv6524	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	NA
asv6525	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	NA	NA
asv6526	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 2	NA	NA	NA
asv6527	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	NA
asv6528	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
asv6529	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	NA
asv6530	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	NA	NA	NA
asv6531	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA
asv6532	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter	NA
asv6533	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA
asv6534	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga	nitratireducenticrescens
asv6535	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv6536	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA
asv6537	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
asv6538	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia	beringensis
asv6539	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	NA
asv6540	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	NA
asv6541	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA	NA
asv6542	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA	NA
asv6543	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
asv6544	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	RBG-16-49-21	NA
asv6545	Archaea	Thermoplasmatota	Thermoplasmata	Marine Group II	NA	NA	NA
asv6546	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA
asv6547	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Zymophilus	NA
asv6548	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA	NA
asv6549	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA
asv6550	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
asv6551	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage IV	NA	NA	NA
asv6552	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	NA	NA
asv6553	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
asv6554	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	NA
asv6555	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
asv6556	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA	NA
asv6557	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA
asv6558	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA	NA
asv6559	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	NA
asv6560	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
asv6561	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	NA	NA	NA
asv6562	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	NA
asv6563	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	NA	NA
asv6564	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Salinirepens	NA
asv6565	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudorhodoplanes	NA
asv6566	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade NAC11-7 lineage	NA
asv6567	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
asv6568	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	NA
asv6569	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	Pseudopelobacter	NA
asv6570	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	NA	NA
asv6571	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	NA	NA
asv6572	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	NA
asv6573	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	NA
asv6574	Bacteria	Chloroflexi	OLB14	NA	NA	NA	NA
asv6575	Bacteria	Latescibacterota	NA	NA	NA	NA	NA
asv6576	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	SAR92 clade	NA
asv6577	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	NA
asv6578	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	NA
asv6579	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
asv6580	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
asv6581	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA	NA
asv6582	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	NA
asv6583	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	NA	NA	NA
asv6584	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	NA
asv6585	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerocolumna	NA
asv6586	Bacteria	Planctomycetota	Pla4 lineage	NA	NA	NA	NA
asv6587	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA	NA
asv6588	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	NA
asv6589	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Cephaloticoccus	NA
asv6590	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	NA
asv6591	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	NA
asv6592	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	NA
asv6593	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woykebacteria	NA	NA	NA
asv6594	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	OM182 clade	NA	NA
asv6595	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	NA	NA
asv6596	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
asv6597	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	NA
asv6598	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA	NA
asv6599	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woesebacteria	NA	NA	NA
asv6600	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
asv6601	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	NA	NA
asv6602	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	NA
asv6603	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
asv6604	Bacteria	Patescibacteria	Parcubacteria	Candidatus Wolfebacteria	NA	NA	NA
asv6605	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
asv6606	Bacteria	Patescibacteria	CPR2	NA	NA	NA	NA
asv6607	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA
asv6608	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA
asv6609	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA	NA
asv6610	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium	NA
asv6611	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	alba
asv6612	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA	NA
asv6613	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Ellin6055	NA
asv6614	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	NA
asv6615	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woykebacteria	NA	NA	NA
asv6616	Bacteria	Firmicutes	Symbiobacteriia	Symbiobacteriales	Symbiobacteraceae	NA	NA
asv6617	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	NA
asv6618	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia	NA
asv6619	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	NA	NA
asv6620	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia	NA
asv6621	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia	psychrerythraea
asv6622	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	NA	NA
asv6623	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Dehalobacterium	NA
asv6624	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	NA
asv6625	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA
asv6626	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	NA
asv6627	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA
asv6628	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Anaerobacterium	NA
asv6629	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Limibaculum	NA
asv6630	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	NA
asv6631	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	NA	NA
asv6632	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosopumilus	NA
asv6633	Bacteria	Planctomycetota	Pla3 lineage	NA	NA	NA	NA
asv6634	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
asv6635	Bacteria	Chloroflexi	Dehalococcoidia	SAR202 clade	NA	NA	NA
asv6636	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv6637	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
asv6638	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera	NA
asv6639	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	NA	NA
asv6640	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv6641	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA
asv6642	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade NAC11-7 lineage	NA
asv6643	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
asv6644	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
asv6645	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
asv6646	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA
asv6647	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	NA
asv6648	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
asv6649	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
asv6650	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
asv6651	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA	NA
asv6652	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Amb-16S-1323	NA	NA
asv6653	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	NA
asv6654	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv6655	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	NA
asv6656	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Moritellaceae	Moritella	marina
asv6657	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	Dasania	NA
asv6658	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
asv6659	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	NA
asv6660	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	NA	NA	NA
asv6661	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA	NA
asv6662	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Acetobacterium	NA
asv6663	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA	NA
asv6664	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosporobacter	NA
asv6665	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
asv6666	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	NA
asv6667	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	NA	NA	NA
asv6668	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA
asv6669	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	NA	NA
asv6670	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	NA
asv6671	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	NA	NA	NA
asv6672	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	NA	NA
asv6673	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	KD3-93	NA	NA
asv6674	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
asv6675	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
asv6676	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	NA
asv6677	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
asv6678	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	ginsengisoli
asv6679	Bacteria	FCPU426	NA	NA	NA	NA	NA
asv6680	Bacteria	Chloroflexi	Gitt-GS-136	NA	NA	NA	NA
asv6681	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA	NA
asv6682	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
asv6683	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	NA
asv6684	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
asv6685	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
asv6686	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA	NA
asv6687	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
asv6688	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
asv6689	Bacteria	Patescibacteria	Microgenomatia	Candidatus Daviesbacteria	NA	NA	NA
asv6690	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia	NA
asv6691	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade NAC11-7 lineage	NA
asv6692	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
